OBJECTID,FEATURE_ID,FROM_MH,LENGTH_FT,DIAMETER,MATERIAL,SLOPE,CFCC,STORMWATER,LANDUSE,PCI,KNOWN_ISSUES,PACP,UPSOURCE,AGE,FLOW_TO,RISE,Shape,GDB_GEOMATTR_DATA,UPSTREAM_CNT,SL_Class,Q_inf,Q,D_LEFT_TARGET,Dn,N_Full,Sed_Vol,DIRECT_CNT,FlushPerYear,VEG_SCORE,Sed_PerYr,MH_ANGLE,V
623,302405003,300724013936.00000000,366.00000000,8,PVC,0.02007446,LOCAL,NULL,NULL,78,LOW,NULL,NULL,21,300724050404.00000000,7.34725300,0x5F0D0000010417000000F82F49E9559041417013C16D02716C41C0CCF7B05B904141EC98607005716C41281063AC62904141EC2C60A808716C41E0258492669041413C8AD3380A716C414031328F6B904141EC417B370C716C41302C12EA6E904141780B77990D716C4148CFD315739041413458DEEF0E716C41B84BAE5877904141C021DA5110716C413848C1277B90414140819D7F11716C41E09131B07F904141B4FDF1D512716C41E00F3F67849041418C801D1514716C41481BED6389904141C0591D3D15716C41F8300E4A8D904141D448D14D16716C4140608BD3909041419047892417716C4188E49D1793904141909538A417716C4130638A7E9D904141ECAA93E819716C41C066B9E6A7904141707BC8F11B716C41280FF8DBB09041413CFFA37B1D716C41B838E32CBB9041419CDF03111F716C41A01B4031C490414160DE963E20716C41A8A78F94D19041417C8382C021716C41F8578FF4D390414130FF6EFD21716C415846B642D490414138782C0C22716C4101000000010000000001000000FFFFFFFF0000000002,NULL,20,2,NULL,0.10026075,0.47492250,8.01200000,0.01200000,0.00000000,0,NULL,0,0.00000000,90,2.01734047
624,302405004,300724050404.00000000,221.00000000,8,PVC,0.01697454,LOCAL,NULL,NULL,81,LOW,NULL,NULL,21,300724050410.00000000,3.75137400,0x5F0D00000104850000005846B642D490414138782C0C22716C41A0F3C0D2D4904141A4F1BE1222716C41C8DC8F1FD59041415882321B22716C41F8C55E6CD5904141C442932322716C4118306EB9D590414138B3F62B22716C4148193D06D6904141E8436A3422716C4150874E54D69041415404CB3C22716C4178701DA1D690414108953E4522716C41A0DA2CEED69041417C05A24D22716C41A8483E3CD7904141EC44C25522716C41D0310D89D79041415405235E22716C41E09F1ED7D79041410896966622716C410889ED23D890414138B5A66E22716C4128F3FC70D8904141EC451A7722716C4138610EBFD89041411C652A7F22716C41604ADD0BD990414190A44A8722716C4168B8EE59D99041410415AE8F22716C41B09DBBA5D99041417454CE9722716C41B80BCDF3D9904141E493EE9F22716C41C079DE41DA90414154D30EA822716C41F062AD8EDA90414184F21EB022716C41F8D0BEDCDA904141F4313FB822716C4120BA8D29DB904141702162C022716C4130289F77DB904141A44072C822716C416056BBC5DB904141148092D022716C4168C4CC13DC90414184BFB2D822716C41902EDC60DC904141B4DEC2E022716C41989CEDAEDC904141EC7C92E822716C41A80AFFFCDC9041415CBCB2F022716C41D8381B4BDD904141985A82F822716C41E0A62C99DD904141089AA20023716C411090FBE5DD9041414038720823716C4118FE0C34DE904141B077921023716C41206C1E82DE904141E815621823716C41589A3AD0DE90414114042F2023716C4160084C1EDF90414150A2FE2723716C4168765D6CDF90414180C10E3023716C4178E46EBADF904141B85FDE3723716C41A8128B08E0904141F0FDAD3F23716C41B0809C56E090414120EC7A4723716C41C0EEADA4E0904141588A4A4F23716C41F01CCAF2E09041418CF7D65623716C41F88ADB40E1904141C495A65E23716C4108F9EC8EE1904141FC33766623716C4118AC4BDEE190414134D2456E23716C41281A5D2CE29041412C1FC27523716C4130886E7AE2904141580D8F7D23716C4160B68AC8E2904141580A0E8523716C4170249C16E390414188F8DA8C23716C4180D7FA65E3904141C8156A9423716C4188450CB4E3904141BC62E69B23716C4198B31D02E4904141B4AF62A323716C41C8E13950E4904141EC4D32AB23716C41B0D48D9FE490414120BBBEB223716C41E802AAEDE490414120B83DBA23716C41F070BB3BE59041411405BAC123716C4108A3D98AE59041414C7246C923716C411811EBD8E590414140BFC2D023716C4128C44928E690414140BC41D823716C4138325B76E690414134D87ADF23716C4140A06CC4E690414134D5F9E623716C415053CB13E7904141282276EE23716C4160C1DC61E790414124EEB1F523716C4170743BB1E79041411C3B2EFD23716C4178E24CFFE790414118076A0424716C4198146B4EE89041411054E60B24716C41A8C7C99DE89041410C20221324716C41B035DBEBE890414108EC5D1A24716C41C8E8393BE9904141BCE7862124716C41D0564B89E9904141BCE4052924716C41E809AAD8E9904141B8B0413024716C41003CC827EA904141A8CC7A3724716C4108AAD975EA9041416878A63E24716C41205D38C5EA9041416444E24524716C4108508C14EB90414160101E4D24716C412082AA63EB904141DC6AF65324716C4128F0BBB1EB904141D836325B24716C4140A31A01EC904141D4026E6224716C4150567950EC904141907D566924716C416809D89FEC9041414C29827024716C41587BEBEEEC90414108A46A7724716C4188A9073DED9041410470A67E24716C41789C5B8CED904141C89A918524716C41884FBADBED9041417C96BA8C24716C41A081D82AEE90414140C1A59324716C41B834377AEE904141FC3B8E9A24716C41A0278BC9EE904141B4B676A124716C41B8DAE918EF9041417CE161A824716C41D00C0868EF904141345C4AAF24716C41B8FF5BB7EF904141F88635B624716C41D0B2BA06F0904141B4011EBD24716C41E8E4D855F09041416C7C06C424716C41F89737A5F090414130A7F1CA24716C41E88A8BF4F0904141EC21DAD124716C4118B9A742F19041416CFB71D824716C4100ACFB91F190414128765ADF24716C4120DE19E1F1904141AC4FF2E524716C4130917830F2904141707ADDEC24716C412848D980F2904141E8A372F324716C4140FB37D0F2904141ACCE5DFA24716C4150AE961FF39041412CA8F50025716C4140A1EA6EF3904141ECA19D0725716C4158D308BEF3904141707B350E25716C41480BAA0EF4904141E8A4CA1425716C41683DC85DF4904141687E621B25716C4178F026ADF49041412C780A2225716C4160E37AFCF4904141AC51A22825716C41885AE64CF5904141302B3A2F25716C41704D3A9CF5904141B004D23525716C41880099EBF590414170FE793C25716C4180B7F93BF6904141F4D7114325716C41906A588BF69041413460564925716C419021B9DBF6904141F459FE4F25716C41A0D4172BF79041414092455625716C41B087767AF7904141C06BDD5C25716C41B03ED7CAF79041414014326325716C41C0F1351AF8904141809C766925716C41B8A8966AF890414140961E7025716C41D05BF5B9F890414188CE657625716C41C812560AF99041410877BA7C25716C41B005AA59F990414150AF018325716C41D87C15AAF9904141D057568925716C41C06F69F9F99041411C909D8F25716C41E8E6D449FA9041419838F29525716C41D81E769AFA9041412091499C25716C41E8D1D4E9FA90414160198EA225716C41E888353AFB904141A82092A825716C41E03F968AFB904141F058D9AE25716C41F0F2F4D9FB90414170012EB525716C41F0A9552AFC904141B80832BB25716C41E0E1F67AFC904141F49076C125716C41800765D7FC904141BCBB61C825716C41905D7CBC3B9141411C1CC56B2B716C4101000000010000000001000000FFFFFFFF0000000002,NULL,45,2,NULL,0.22558669,1.16205905,8.01200000,0.01200000,0.00000000,0,NULL,0,0.00000000,NULL,2.56130727
625,302405005,300724050410.00000000,229.00000000,8,PVC,0.01316687,LOCAL,NULL,NULL,81,LOW,NULL,NULL,21,300724050412.00000000,3.01521300,0x5F0D00000114905D7CBC3B9141411C1CC56B2B716C41D82D3B78A7914141E0FD044B35716C41,NULL,45,2,NULL,0.22558669,1.31942871,8.01200000,0.01200000,0.00000000,0,NULL,0,0.00000000,90,2.56130727
626,302405006,300724050411.00000000,220.00000000,8,PVC,0.01486393,LOCAL,NULL,NULL,82,LOW,NULL,NULL,21,300724013939.00000000,3.27006500,0x5F0D000001040A000000D8D66297B1914141F43616CC27716C41D875154BAD9141418C516ACC21716C41A8579620A9914141DC212BDF1C716C417023F830A19141419C90096712716C41D06E666DA09141410494F95611716C4160907444A0914141E875911D11716C41B09C7605A0914141547EE5C810716C41F04B49299D9141417CB942EB0C716C41382B35EF9C914141A4EE56890C716C414095E6B79C91414114AA2E2D0C716C4101000000010000000001000000FFFFFFFF0000000002,NULL,60,2,NULL,0.30078225,1.65576657,8.01200000,0.01200000,29.27613900,4,NULL,0,0.03890488,90,2.76250610
627,302405007,300724050412.00000000,110.00000000,8,PVC,0.00245881,LOCAL,NULL,NULL,81,LOW,NULL,NULL,21,300724050411.00000000,0.27046900,0x5F0D0000010403000000D82D3B78A7914141E0FD044B35716C41F0C22257AE914141383EC0AA2C716C41D8D66297B1914141F43616CC27716C4101000000010000000001000000FFFFFFFF0000000002,NULL,59,2,NULL,0.29576921,4.00317161,8.01200000,0.01200000,7.31903475,1,NULL,0,0.01945243,60,1.50351837
628,302405008,300724050405.00000000,147.00000000,8,PVC,0.01450182,LOCAL,NULL,NULL,78,LOW,NULL,NULL,21,300724050404.00000000,2.13176800,0x5F0D000001040F000000D052B224BF904141349C12EB33716C41C8016141BF904141843DB39833716C411065956BBF9041416CEE5B4A33716C41B8DB54ABBF904141F0C43FD832716C4180333104C09041414862AF4232716C4108B6A478C09041417095678931716C419839700EC1904141F49C07AC30716C4168ADB4B0C1904141747364CE2F716C4130A39174C29041413C9B68DC2E716C411090C267C3904141F8F0FFAF2D716C4120CA5014C5904141748DDCFC2B716C416046B124C7904141303011432A716C4168862057C9904141842EA1B528716C4108736142CB904141AC2D628327716C415846B642D490414138782C0C22716C4101000000010000000001000000FFFFFFFF0000000002,NULL,24,2,NULL,0.12031290,0.67052453,8.01200000,0.01200000,7.31903475,1,NULL,0,0.01455624,90,2.42080856
629,302405009,300724050406.00000000,225.00000000,8,PVC,0.04489723,LOCAL,NULL,NULL,78,LOW,NULL,NULL,21,300724050405.00000000,10.10187600,0x5F0D00000104090000001032C9284E904141F4B9732B31716C4168CB395150904141C4674B3731716C41E8B525E254904141D069A35031716C415839340F5C904141C8B7777931716C411849A86E5D9041410056478131716C41D8B5E36C6590414174FEF3B031716C41207DA60366904141B0EA3FB831716C4118130853A2904141F0F7DE2F33716C41D052B224BF904141349C12EB33716C4101000000010000000001000000FFFFFFFF0000000002,NULL,1,2,NULL,0.00501304,0.01587834,8.01200000,0.01200000,51.23324325,7,NULL,0,0.14619423,90,0.76827010
630,302405010,300724050407.00000000,223.00000000,8,PVC,0.00515434,LOCAL,NULL,NULL,78,LOW,NULL,NULL,21,300724050405.00000000,1.14941800,0x5F0D0000010410000000F0201CA1E0904141F01ADA094E716C4190B42E2FD8904141BC360E354B716C4118111F77D490414130A02ABF49716C415055ED6DCF90414120937F8D47716C41B0DFDF76CA904141680938D444716C41E07E405CC690414154DA9BFC41716C4160217385C4904141C891348640716C4130D722EDC1904141988085363E716C41F0F47099C0904141780BAA3C3C716C410048932AC0904141107AA9713B716C4100C3F2A4BF9041418066B63E3A716C4198882443BF904141403E8E0A39716C4110553104BF90414154D0EDD437716C41002944E8BE904141E83E669E36716C41A88AF5F0BE904141C49A2A6735716C41D052B224BF904141349C12EB33716C4101000000010000000001000000FFFFFFFF0000000002,NULL,14,2,NULL,0.07018253,0.65607913,8.01200000,0.01200000,21.95710425,3,NULL,0,0.02878613,90,1.41213843
631,302405011,300724050408.00000000,315.00000000,8,PVC,0.00348353,LOCAL,NULL,NULL,78,LOW,NULL,NULL,21,300724050407.00000000,1.09731300,0x5F0D000001040900000010569CC13891414168079CC76E716C415868FA9A339141410C8B649E6C716C41403EFB3A2D914141303339176A716C41A8F93D9C2B914141784C107069716C418817B1AF1F914141A050C2A064716C4190AEE5CD09914141CCD4F72E5C716C41407FC728FF904141B06B541658716C4130579976F8904141B40E54BB55716C41F0201CA1E0904141F01ADA094E716C4101000000010000000001000000FFFFFFFF0000000002,NULL,8,2,NULL,0.04010430,0.45603155,8.01200000,0.01200000,43.91420850,6,NULL,0,0.04075751,NULL,1.22145557
632,302405012,300724050409.00000000,332.00000000,8,PVC,0.00429895,LOCAL,NULL,NULL,78,LOW,NULL,NULL,21,300724050408.00000000,1.42725000,0x5F0D0000010406000000787449B391914141782BD13592716C4188202D2483914141B041527B8C716C41589B7F277A9141412C0577D188716C4140B06317599141415C9DBC9C7B716C4198AF25224B914141B8BC723B76716C4110569CC13891414168079CC76E716C4101000000010000000001000000FFFFFFFF0000000002,NULL,4,2,NULL,0.02005215,0.20525487,8.01200000,0.01200000,29.27613900,4,NULL,0,0.05661566,NULL,1.10378058
633,302405013,300724050410.00000000,260.00000000,8,PVC,0.03400000,LOCAL,NULL,NULL,78,LOW,NULL,NULL,21,300724050409.00000000,NULL,0x5F0D000001041300000040DD53B4F591414158B99045A6716C41D8F9B75AE69141410C4311BBA4716C41B85EF96FDA91414150D81844A3716C4148813E9CCB9141414868BE32A1716C41C85BC1A7C2914141984BEA919F716C41D0B0D1F4BB914141D0954E3D9E716C4148CD4433B5914141C0BEF6DB9C716C41B8060207B2914141B83AD3209C716C41D013E2B6AF914141148B72989B716C4128D22362AB9141417028AF829A716C41100383F1A7914141009983A399716C41C03D755AA5914141489B23EE98716C41F8BA45DDA39141412817B08598716C41B03C481EA09141418497B37097716C4150F3D5749B914141647087F695716C4168F8F51998914141042E28CC94716C4160AB2AE495914141205F88F993716C41D86B67C293914141A032642393716C41787449B391914141782BD13592716C4101000000010000000001000000FFFFFFFF0000000002,NULL,45,2,NULL,0.22558669,0.82108429,8.01200000,0.01200000,29.27613900,4,NULL,0,0.03291952,NULL,3.30565010
634,302405014,300724050413.00000000,51.00000000,8,PVC,0.03601288,LOCAL,NULL,NULL,81,LOW,NULL,NULL,21,300724050412.00000000,1.83665700,0x5F0D000001040300000048F18477A3914141A826AEAA3B716C41809DE738A49141412845FE6F3A716C41D82D3B78A7914141E0FD044B35716C4101000000010000000001000000FFFFFFFF0000000002,NULL,13,2,NULL,0.06516949,0.23047781,8.01200000,0.01200000,7.31903475,1,NULL,0,0.04195622,90,3.58728702
635,302405016,300724050415.00000000,240.00000000,8,PVC,0.01465068,LOCAL,NULL,NULL,81,LOW,NULL,NULL,21,300724050414.00000000,3.51616400,0x5F0D000001040700000090FBA257B4914141DC773FA872716C41482BE442B4914141F4AC17AC6E716C41782732EFB3914141B8CD946368716C412000F1C3B3914141B8902D9566716C41C070C1A6B29141416C8D2E0D5F716C41900C8508B2914141EC43D77359716C41D8D66297B191414120CBA82955716C4101000000010000000001000000FFFFFFFF0000000002,NULL,4,2,NULL,0.02005215,0.11118489,8.01200000,0.01200000,36.59517375,5,NULL,0,0.09789791,NULL,1.10378058
636,302405017,300724050416.00000000,148.00000000,8,PVC,0.02760451,LOCAL,NULL,NULL,81,LOW,NULL,NULL,21,300724050415.00000000,4.08546800,0x5F0D000001041600000048204B5494914141C4A1B7DE82716C411828292E9791414188CB174482716C41D873783B9C9141414CF013EE80716C4150DC97ABA291414134E3C0E57E716C41386966B8A5914141F470F5CB7D716C4150F616F6A69141416441543B7D716C4100B1A5EDA9914141F06325F17B716C4128F4B3C4A89141412C9E20787C716C4100B1A5EDA9914141F06325F17B716C4158109640AB9141412C8029577B716C41B052D4FFAC914141B8090A727A716C41D81316B6AD914141048D19FF79716C4188477550AF914141F01FFE0F79716C41981D7590B09141410436FA2978716C4120FCC43DB19141411C4EA68677716C41281DE52DB2914141D45A9EAA76716C41189C5480B29141412C950A4A76716C41982DA5F8B2914141B4B591BD75716C41B0DCB199B3914141288BEEE774716C416012D40AB49141419877822074716C4188427159B4914141C4AA3A6773716C4190FBA257B4914141DC773FA872716C4101000000010000000001000000FFFFFFFF0000000002,NULL,1,2,NULL,0.00501304,0.02024999,8.01200000,0.01200000,29.27613900,4,NULL,0,0.12700270,NULL,0.76827010
637,262205030,260722053411.00000000,271.00000000,8,PVC,0.00310188,LOCAL,NULL,NULL,91,LOW,NULL,NULL,21,260722053405.00000000,0.84061000,0x5F0D000001040B000000B063C99DD4064141F05B8D77F4756C41A8385ACBD1064141906FC280F4756C413837B9DACF06414158E82987F4756C41685CCBD3CF064141D4284A87F4756C415008D60A9806414138D0293FF5756C41D04228199606414144059A44F5756C4150B255EA9206414194410E50F5756C41D092ED19790641416C8A0DA5F5756C4110C3DA15790641418C9A15A5F5756C41703AEF796C064141982BB6CEF5756C41E006A251520641412839ED24F6756C4101000000010000000001000000FFFFFFFF0000000002,NULL,1,2,NULL,0.00501304,0.06040911,8.01200000,0.01200000,43.91420850,6,NULL,0,0.10403912,NULL,0.76827010
638,262205053,260722053315.00000000,250.00000000,8,PVC,0.05230978,LOCAL,NULL,NULL,82,LOW,NULL,NULL,22,260722053314.00000000,13.07744500,0x5F0D000001040B000000B021F1B9D7024141F837AED718766C41281ED089DD024141D4DC576416766C41B8C8D094DD0241410CABBE5F16766C41B0B2DC15E4024141346FC8A113766C41B0F9DE77F1024141988A4DFD0D766C4128809BE1FD024141DCBBB9C108766C416830C6870A0341410889476C03766C4170F1A9B90A0341416043235603766C41E84A842715034141D434A8F1FE756C41B0DCD27E15034141889053CBFE756C418803349A1703414174D667E9FD756C4101000000010000000001000000FFFFFFFF0000000002,NULL,1,2,NULL,0.00501304,0.01471037,8.01200000,0.01200000,51.23324325,7,NULL,0,0.13157481,NULL,0.76827010
639,302405050,300724051026.00000000,319.00000000,8,PVC,0.03400000,LOCAL,NULL,NULL,88,LOW,NULL,NULL,18,300724051027.00000000,NULL,0x5F0D000001040A000000602A6F7902944141B426893460726C4148BA1FC2089441412060ED5F5F726C41A898DDEB0A944141603025095F726C4128BC976A249441410C0DD10A5B726C4100B3FB9125944141085949DC5A726C4118F3CD285494414104FA4A8F53726C419007EE7855944141B83EBF5A53726C4138EF38A56C944141AC7247B94F726C416801DA156E9441418C239C7F4F726C4110AC634C88944141B42400384B726C4101000000010000000001000000FFFFFFFF0000000002,NULL,5,2,NULL,0.02506519,0.09123160,8.01200000,0.01200000,58.55227800,8,NULL,0,0.05366191,NULL,3.84134897
640,302405051,300724051027.00000000,288.00000000,8,PVC,0.03400000,LOCAL,NULL,NULL,88,LOW,NULL,NULL,18,300724051028.00000000,NULL,0x5F0D000001040800000010AC634C88944141B42400384B726C4190F993609D9441415857651648726C4170AA81A79E944141FC0162E347726C412036FE71B694414160A5F52844726C4128D40CB4B7944141000276F643726C4160BCB244E6944141F087BFAA3C726C41182C558BE79441411C715B773C726C411863067B0295414120B80A0C38726C4101000000010000000001000000FFFFFFFF0000000002,NULL,1,2,NULL,0.00501304,0.01824633,8.01200000,0.01200000,43.91420850,6,NULL,0,0.09789792,NULL,0.76827010
641,302405052,300724051028.00000000,72.00000000,8,PVC,0.00297485,LOCAL,NULL,NULL,88,LOW,NULL,NULL,18,300724051029.00000000,0.21418900,0x5F0D00000104030000001863067B0295414120B80A0C38726C41F8726B041A95414100581D5D34726C41207AE52121954141F8B6393733726C4101000000010000000001000000FFFFFFFF0000000002,NULL,41,2,NULL,0.20553454,2.52910005,8.01200000,0.01200000,7.31903475,1,NULL,0,0.02971899,NULL,1.57634734
642,302405053,300724051029.00000000,60.00000000,8,PVC,0.03400000,LOCAL,NULL,NULL,88,LOW,NULL,NULL,18,300724051030.00000000,NULL,0x5F0D0000010403000000207AE52121954141F8B6393733726C41182764AC28954141B077659E32726C41A0DAF3DA3D95414124626AFF30726C4101000000010000000001000000FFFFFFFF0000000002,NULL,46,2,NULL,0.23059972,0.83933058,8.01200000,0.01200000,7.31903475,1,NULL,0,0.03566279,90,3.37910888
643,302405054,300724051031.00000000,200.00000000,8,PVC,0.03092210,LOCAL,NULL,NULL,86,LOW,NULL,NULL,18,300724051032.00000000,6.18442000,0x5F0D0000010407000000802864E2329541416C591E356A726C41905ED4DF32954141E4BF864668726C41C03295F532954141F8826F2566726C41409096CB329541417CB1D0E562726C41205FC2C631954141346AFE6758726C41301AC57231954141B4E1560155726C41C826C51231954141580F582451726C4101000000010000000001000000FFFFFFFF0000000002,NULL,39,2,NULL,0.19550846,0.74618205,8.01200000,0.01200000,36.59517375,5,NULL,0,0.05349421,NULL,3.93381386
644,302405055,300724051032.00000000,109.00000000,8,PVC,0.03611582,LOCAL,NULL,NULL,86,LOW,NULL,NULL,18,300724051033.00000000,NULL,0x5F0D0000010403000000C826C51231954141580F582451726C4160C0B82629954141D42621934A726C41680FDA16219541414888E51044726C4101000000010000000001000000FFFFFFFF0000000002,NULL,41,2,NULL,0.20553454,0.72585489,8.01200000,0.01200000,7.31903475,1,NULL,1,0.01963089,NULL,4.13554801
645,302405056,300724051025.00000000,113.00000000,8,PVC,0.00878123,LOCAL,NULL,NULL,86,LOW,NULL,NULL,18,300724051022.00000000,0.99227900,0x5F0D00000114680FDA16219541414888E51044726C411863067B0295414120B80A0C38726C41,NULL,6,2,NULL,0.03007822,0.21542107,8.01200000,0.01200000,0.00000000,0,NULL,1,0.00000000,90,1.65567059
646,302405078,300724051502.00000000,111.00000000,8,PVC,0.02928217,LOCAL,NULL,NULL,84,LOW,NULL,NULL,18,300724051504.00000000,3.25032100,0x5F0D0000011410945BE11C94414178E50D3581726C41404AECDB3E9441410C8941368C726C41,NULL,8,2,NULL,0.04010430,0.15729070,8.01200000,0.01200000,0.00000000,0,NULL,0,0.00000000,90,2.20756116
647,302406062,300724060605.00000000,335.00000000,8,PVC,0.00810825,LOCAL,NULL,NULL,79,LOW,NULL,NULL,18,300724060606.00000000,2.71626500,0x5F0D0000010408000000B8F1E0C1E79541413C439EEA2F726C419804A89819964141C035EAC12F726C41403636851B96414164AAF9BE2F726C416005447337964141904946912F726C41689F0007399641412C3F968E2F726C41F8C1C5676F96414140D7B1352F726C41D02914FF70964141D44D42332F726C41F87DDE208F964141106CA2F02E726C4101000000010000000001000000FFFFFFFF0000000002,NULL,31,2,NULL,0.15540416,1.15827800,8.01200000,0.01200000,43.91420850,6,NULL,0,0.03832422,90,1.76445607
648,302406063,300724060606.00000000,362.00000000,8,PVC,0.00573855,LOCAL,NULL,NULL,79,LOW,NULL,NULL,18,300724060613.00000000,2.07735400,0x5F0D00000114F87DDE208F964141106CA2F02E726C41D8917DD143974141AC59DAB92D726C41,NULL,99,2,NULL,0.49629071,4.39692231,8.01200000,0.01200000,0.00000000,0,NULL,0,0.00000000,90,2.52285287
649,302406064,300724060608.00000000,92.00000000,8,PVC,0.00860872,LOCAL,NULL,NULL,84,LOW,NULL,NULL,18,300724060609.00000000,0.79200200,0x5F0D0000010404000000388A2CAE4B96414168DE8A1401726C41E81BBE9C52964141B4EA46C101726C4190A7F8906B964141AC44C62304726C41480037E67696414120BF6A3705726C4101000000010000000001000000FFFFFFFF0000000002,NULL,1,2,NULL,0.00501304,0.03626149,8.01200000,0.01200000,14.63806950,2,NULL,0,0.10215436,NULL,0.76827010
650,302406065,300724060609.00000000,108.00000000,8,PVC,0.00622713,LOCAL,NULL,NULL,79,LOW,NULL,NULL,18,300724060610.00000000,0.67253000,0x5F0D0000010405000000480037E67696414120BF6A3705726C41E065069E789641411C5EF64306726C4120B542DC79964141B458AAFC06726C41807A92497B964141D4AB61D007726C41F09F6E838C96414154C1BBB411726C4101000000010000000001000000FFFFFFFF0000000002,NULL,2,2,NULL,0.01002607,0.08527083,8.01200000,0.01200000,21.95710425,3,NULL,0,0.05943803,NULL,1.53653867
651,302406069,300724061106.00000000,171.00000000,8,PVC,0.00468544,LOCAL,NULL,SCHOOL,79,LOW,NULL,NULL,18,300724061105.00000000,0.80121000,0x5F0D000001040400000000C22D89999641415839E76E93726C4168473D069996414190BB9BFC8A726C41B008114098964141A4F8917083726C4110D7902A9796414148CEA2087E726C4101000000010000000001000000FFFFFFFF0000000002,NULL,1,2,NULL,0.00501304,0.04915183,8.01200000,0.01200000,14.63806950,2,NULL,0,0.05496024,90,0.76827010
652,302406070,300724060612.00000000,272.00000000,8,PVC,0.01442660,LOCAL,NULL,NULL,89,LOW,NULL,NULL,18,300724061104.00000000,3.92403600,0x5F0D000001040B000000D0E8A1ACE195414104B545015D726C41402541BCE1954141E868D5AB5D726C41C88AF4C5E1954141D41B61205E726C41584251D4E1954141ECEE54BE5E726C41F0016016E29541412038D4A061726C4178671320E295414198AEC00562726C41A8BEF3BAE2954141B4D846D168726C41E8C824CEE2954141B05F43AE69726C41D84923F8E39541416C3F8CB776726C41089DA30DE4954141CC9C749E77726C41C82C21B7E495414184FB740C7F726C4101000000010000000001000000FFFFFFFF0000000002,NULL,1,2,NULL,0.00501304,0.02801128,8.01200000,0.01200000,65.87131275,9,NULL,0,0.15548493,90,0.76827010
653,302406072,300724061104.00000000,357.00000000,8,PVC,0.00381248,LOCAL,NULL,SCHOOL,79,LOW,NULL,NULL,18,300724061105.00000000,1.36105700,0x5F0D0000010406000000C82C21B7E495414184FB740C7F726C4128735240ED954141C8FB1E007F726C41703EF52F2496414188A5EEAF7E726C4138263125429641412C4D6A847E726C41C844960078964141D4DD02367E726C4110D7902A9796414148CEA2087E726C4101000000010000000001000000FFFFFFFF0000000002,NULL,36,2,NULL,0.18046935,1.96161331,8.01200000,0.01200000,29.27613900,4,NULL,0,0.02397500,90,1.65750366
654,302406108,300724061611.00000000,259.00000000,8,PVC,0.00795861,COLLECTOR,NULL,NULL,87,LOW,NULL,NULL,17,300724061612.00000000,2.06128000,0x5F0D000001040B000000283D32BA8696414110ED032E43736C41E889A02C90964141746FD8C641736C41D82E6D8397964141D0BFF0D240736C41903B5EEC9D9641416C668D1A40736C4108367AE5A4964141F46FDD7F3F736C41D01A3C3CAC9641414C8F39F73E736C4120797A46B2964141D0E709923E736C4100683A11B4964141D818A17D3E736C41181E479DB9964141F4E5D83E3E736C4140A6017DDF9641419086B9A93C736C4140316BF902974141B469122E3B736C4101000000010000000001000000FFFFFFFF0000000002,NULL,206,2,NULL,1.03268572,7.76896727,8.01200000,0.01200000,14.63806950,2,NULL,0,0.01652332,90,3.44957144
